,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
1618,1667098684000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12845,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.869731702,229.92175670199998,0.10883363624480982,0.49637655454514185
1619,1667098744000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12829,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.82557170200005,230.19551670200002,0.10883363624480982,0.49637655454514185
1620,1667098804000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12808,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.767611702,230.554826702,0.10883363624480982,0.49637655454514185
1621,1667098864000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12773,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.67101170200004,231.15367670199998,0.10883363624480982,0.49637655454514185
1622,1667098924000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12794,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.728971702,230.794366702,0.10883363624480982,0.49637655454514185
1623,1667098984000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.128,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.74553170200005,230.691706702,0.10883363624480982,0.49637655454514185
1624,1667099044000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12864,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.922171702,229.596666702,0.10883363624480982,0.49637655454514185
1625,1667099104000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12839,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,325.85317170200005,230.024416702,0.10883363624480982,0.49637655454514185
1626,1667099164000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12916,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.06569170200004,228.706946702,0.10883363624480982,0.49637655454514185
1627,1667099224000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12942,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.137451702,228.26208670199998,0.10883363624480982,0.49637655454514185
1628,1667099284000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12905,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.035331702,228.895156702,0.10883363624480982,0.49637655454514185
1629,1667099344000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.1292,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.076731702,228.63850670199997,0.10883363624480982,0.49637655454514185
1630,1667099404000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12906,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.03809170200003,228.878046702,0.10883363624480982,0.49637655454514185
1631,1667099464000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12937,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.123651702,228.347636702,0.10883363624480982,0.49637655454514185
1632,1667099524000.0,0.0,0.26282858369491524,276.0,0.12850443055349944,-1711.0,0.08718523851111687,0.12978,0.5265129702519764,0.7347276331259668,325.8847545347659,300.52576360947904,326.236811702,227.646126702,0.10883363624480982,0.49637655454514185
1633,1667099584000.0,0.0,0.26282858369491524,276.0,0.1290108476736681,-1711.0,0.08718523851111687,0.1303,0.5265129702519764,0.7347276331259668,326.01188698693244,300.52576360947904,326.36769302900007,226.756406702,0.10921992534388672,0.49637655454514185
1634,1667099644000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.13045,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.407411275,226.49975670199998,0.10893294988217996,0.49637655454514185
1635,1667099704000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12999,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.28091127500005,227.286816702,0.10893294988217996,0.49637655454514185
1636,1667099764000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.13008,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.30566127500003,227.132826702,0.10893294988217996,0.49637655454514185
1637,1667099824000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12979,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.22591127500004,227.62901670200003,0.10893294988217996,0.49637655454514185
1638,1667099884000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12973,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.20941127500004,227.731676702,0.10893294988217996,0.49637655454514185
1639,1667099944000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12964,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.18466127500005,227.88566670199998,0.10893294988217996,0.49637655454514185
1640,1667100004000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12869,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.92341127500003,229.511116702,0.10893294988217996,0.49637655454514185
1641,1667100064000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12871,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.928911275,229.47689670200003,0.10893294988217996,0.49637655454514185
1642,1667100124000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12822,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.794161275,230.315286702,0.10893294988217996,0.49637655454514185
1643,1667100184000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12781,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.681411275,231.016796702,0.10893294988217996,0.49637655454514185
1644,1667100244000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12787,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.697911275,230.914136702,0.10893294988217996,0.49637655454514185
1645,1667100304000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12805,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.74741127500005,230.60615670200002,0.10893294988217996,0.49637655454514185
1646,1667100364000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12845,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.85741127500006,229.92175670199998,0.10893294988217996,0.49637655454514185
1647,1667100424000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12834,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.82716127500004,230.109966702,0.10893294988217996,0.49637655454514185
1648,1667100484000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12828,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.81066127500003,230.212626702,0.10893294988217996,0.49637655454514185
1649,1667100544000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12891,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.983911275,229.134696702,0.10893294988217996,0.49637655454514185
1650,1667100604000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12885,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.967411275,229.237356702,0.10893294988217996,0.49637655454514185
1651,1667100664000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12901,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.01141127500006,228.963596702,0.10893294988217996,0.49637655454514185
1652,1667100724000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12876,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.94266127500003,229.39134670199996,0.10893294988217996,0.49637655454514185
1653,1667100784000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1283,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.816161275,230.17840670200002,0.10893294988217996,0.49637655454514185
1654,1667100844000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1282,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.78866127500004,230.34950670199999,0.10893294988217996,0.49637655454514185
1655,1667100904000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12793,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.71441127500003,230.81147670200002,0.10893294988217996,0.49637655454514185
1656,1667100964000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12741,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.571411275,231.701196702,0.10893294988217996,0.49637655454514185
1657,1667101024000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12733,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.549411275,231.83807670200002,0.10893294988217996,0.49637655454514185
1658,1667101084000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12789,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.703411275,230.879916702,0.10893294988217996,0.49637655454514185
1659,1667101144000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12787,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.697911275,230.914136702,0.10893294988217996,0.49637655454514185
1660,1667101204000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1281,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.761161275,230.520606702,0.10893294988217996,0.49637655454514185
1661,1667101264000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12791,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.70891127500005,230.845696702,0.10893294988217996,0.49637655454514185
1662,1667101324000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12754,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.607161275,231.47876670200003,0.10893294988217996,0.49637655454514185
1663,1667101384000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12758,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.61816127500003,231.41032670200002,0.10893294988217996,0.49637655454514185
1664,1667101444000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12744,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.57966127500003,231.649866702,0.10893294988217996,0.49637655454514185
1665,1667101504000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12695,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.44491127500004,232.488256702,0.10893294988217996,0.49637655454514185
1666,1667101564000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12733,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.549411275,231.83807670200002,0.10893294988217996,0.49637655454514185
1667,1667101624000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12753,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.604411275,231.495876702,0.10893294988217996,0.49637655454514185
1668,1667101684000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12759,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.620911275,231.393216702,0.10893294988217996,0.49637655454514185
1669,1667101744000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12774,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.662161275,231.13656670200004,0.10893294988217996,0.49637655454514185
1670,1667101804000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12766,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.640161275,231.273446702,0.10893294988217996,0.49637655454514185
1671,1667101864000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12794,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.717161275,230.794366702,0.10893294988217996,0.49637655454514185
1672,1667101924000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1281,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.761161275,230.520606702,0.10893294988217996,0.49637655454514185
1673,1667101984000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12828,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.81066127500003,230.212626702,0.10893294988217996,0.49637655454514185
1674,1667102044000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1282,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.78866127500004,230.34950670199999,0.10893294988217996,0.49637655454514185
1675,1667102104000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12832,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.82166127500005,230.144186702,0.10893294988217996,0.49637655454514185
1676,1667102164000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12845,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.85741127500006,229.92175670199998,0.10893294988217996,0.49637655454514185
1677,1667102224000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12858,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.893161275,229.699326702,0.10893294988217996,0.49637655454514185
1678,1667102284000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12812,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.76666127500005,230.486386702,0.10893294988217996,0.49637655454514185
1679,1667102344000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12806,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.75016127500004,230.589046702,0.10893294988217996,0.49637655454514185
1680,1667102404000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12813,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.76941127500004,230.469276702,0.10893294988217996,0.49637655454514185
1681,1667102464000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12877,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,325.945411275,229.37423670200002,0.10893294988217996,0.49637655454514185
1682,1667102524000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.12957,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.16541127500005,228.00543670200003,0.10893294988217996,0.49637655454514185
1683,1667102584000.0,0.0,0.26282858369491524,275.0,0.12915542207543038,-1711.0,0.08718523851111687,0.1299,0.5265129702519764,0.7347276331259668,326.0514023457434,300.52576360947904,326.256161275,227.44080670200003,0.10893294988217996,0.49637655454514185
1684,1667102644000.0,0.0,0.26282858369491524,272.0,0.13113400095440142,-1711.0,0.08718523851111687,0.13215,0.5265129702519764,0.7347276331259668,326.5399667775974,300.52576360947904,326.8163185180002,223.591056702,0.10923149350318442,0.49637655454514185
1685,1667102704000.0,0.0,0.26282858369491524,270.0,0.13165364511959507,-1711.0,0.08718523851111687,0.1326,0.5265129702519764,0.7347276331259668,326.6727870312909,300.52576360947904,326.92830284900026,222.821106702,0.10881372919160784,0.49637655454514185
1686,1667102764000.0,0.0,0.26282858369491524,270.0,0.13165364511959507,-1711.0,0.08718523851111687,0.13253,0.5265129702519764,0.7347276331259668,326.6727870312909,300.52576360947904,326.90940284900023,222.940876702,0.10881372919160784,0.49637655454514185
1687,1667102824000.0,0.0,0.26282858369491524,270.0,0.13165364511959507,-1711.0,0.08718523851111687,0.13216,0.5265129702519764,0.7347276331259668,326.6727870312909,300.52576360947904,326.80950284900024,223.573946702,0.10881372919160784,0.49637655454514185
1688,1667102884000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13366,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.19110043700033,221.007446702,0.10937699324893306,0.49637655454514185
1689,1667102944000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13385,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.24240043700036,220.682356702,0.10937699324893306,0.49637655454514185
1690,1667103004000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13327,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.08580043700033,221.67473670200002,0.10937699324893306,0.49637655454514185
1691,1667103064000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13278,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,326.95350043700034,222.513126702,0.10937699324893306,0.49637655454514185
1692,1667103124000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13265,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,326.91840043700034,222.73555670200003,0.10937699324893306,0.49637655454514185
1693,1667103184000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13317,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.05880043700034,221.84583670199999,0.10937699324893306,0.49637655454514185
1694,1667103244000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13318,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.06150043700035,221.828726702,0.10937699324893306,0.49637655454514185
1695,1667103304000.0,0.0,0.26282858369491524,270.0,0.13240818707175703,-1711.0,0.08718523851111687,0.13322,0.5265129702519764,0.7347276331259668,326.8531109463747,300.52576360947904,327.0723004370003,221.760286702,0.10937699324893306,0.49637655454514185
1696,1667103364000.0,0.0,0.26282858369491524,268.0,0.13256507260610806,-1711.0,0.08718523851111687,0.13363,0.5265129702519764,0.7347276331259668,326.89539287043726,300.52576360947904,327.1807934120003,221.058776702,0.10868137096235558,0.49637655454514185
1697,1667103424000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13374,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,327.2052378880002,220.87056670200002,0.10891762893226227,0.49637655454514185
1698,1667103484000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13298,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,327.00155788800026,222.17092670200003,0.10891762893226227,0.49637655454514185
1699,1667103544000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13321,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,327.0631978880002,221.77739670200003,0.10891762893226227,0.49637655454514185
1700,1667103604000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13211,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,326.76839788800027,223.659496702,0.10891762893226227,0.49637655454514185
1701,1667103664000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13235,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,326.8327178880002,223.248856702,0.10891762893226227,0.49637655454514185
1702,1667103724000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13309,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,327.03103788800024,221.98271670199998,0.10891762893226227,0.49637655454514185
1703,1667103784000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13266,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,326.91579788800027,222.718446702,0.10891762893226227,0.49637655454514185
1704,1667103844000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13268,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,326.92115788800027,222.68422670200002,0.10891762893226227,0.49637655454514185
1705,1667103904000.0,0.0,0.26282858369491524,268.0,0.13288617792134083,-1711.0,0.08718523851111687,0.13392,0.5265129702519764,0.7347276331259668,326.9764135709196,300.52576360947904,327.25347788800025,220.56258670199998,0.10891762893226227,0.49637655454514185
1706,1667103964000.0,0.0,0.26282858369491524,267.0,0.1330400938463089,-1711.0,0.08718523851111687,0.13439,0.5265129702519764,0.7347276331259668,327.0176869199647,300.52576360947904,327.37811186300024,219.75841670199998,0.10862319219344906,0.49637655454514185
1707,1667104024000.0,0.0,0.26282858369491524,267.0,0.1331978375167058,-1711.0,0.08718523851111687,0.13416,0.5265129702519764,0.7347276331259668,327.0575444039607,300.52576360947904,327.31444178700025,220.151946702,0.10873873183929454,0.49637655454514185
1708,1667104084000.0,0.0,0.26282858369491524,267.0,0.1331978375167058,-1711.0,0.08718523851111687,0.13449,0.5265129702519764,0.7347276331259668,327.0575444039607,300.52576360947904,327.4025517870003,219.587316702,0.10873873183929454,0.49637655454514185
1709,1667104144000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13418,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.31759926900025,220.11772670200003,0.10896445463947704,0.49637655454514185
1710,1667104204000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13465,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.44308926900027,219.31355670200003,0.10896445463947704,0.49637655454514185
1711,1667104264000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13382,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.22147926900027,220.733686702,0.10896445463947704,0.49637655454514185
1712,1667104324000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13391,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.24550926900025,220.579696702,0.10896445463947704,0.49637655454514185
1713,1667104384000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13389,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.24016926900026,220.61391670199998,0.10896445463947704,0.49637655454514185
1714,1667104444000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13381,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.21880926900025,220.750796702,0.10896445463947704,0.49637655454514185
1715,1667104504000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13346,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.1253592690003,221.34964670200003,0.10896445463947704,0.49637655454514185
1716,1667104564000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.1326,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,326.8957392690003,222.821106702,0.10896445463947704,0.49637655454514185
1717,1667104624000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13239,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,326.83966926900024,223.180416702,0.10896445463947704,0.49637655454514185
1718,1667104684000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13297,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,326.9945292690003,222.18803670199998,0.10896445463947704,0.49637655454514185
1719,1667104744000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13276,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,326.93845926900025,222.54734670200003,0.10896445463947704,0.49637655454514185
1720,1667104804000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.1332,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.05593926900025,221.79450670199998,0.10896445463947704,0.49637655454514185
1721,1667104864000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13292,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,326.9811792690003,222.273586702,0.10896445463947704,0.49637655454514185
1722,1667104924000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13332,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.08797926900024,221.589186702,0.10896445463947704,0.49637655454514185
1723,1667104984000.0,0.0,0.26282858369491524,267.0,0.13350714613485656,-1711.0,0.08718523851111687,0.13381,0.5265129702519764,0.7347276331259668,327.13794728700697,300.52576360947904,327.21880926900025,220.750796702,0.10896445463947704,0.49637655454514185
1724,1667105044000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.1352,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.58135651000026,218.372506702,0.10880634027182709,0.49637655454514185
1725,1667105104000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.13487,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.49357651000025,218.93713670200003,0.10880634027182709,0.49637655454514185
1726,1667105164000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.13403,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.27013651000027,220.374376702,0.10880634027182709,0.49637655454514185
1727,1667105224000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.13336,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.09191651000026,221.520746702,0.10880634027182709,0.49637655454514185
1728,1667105284000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.13371,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.18501651000025,220.92189670200003,0.10880634027182709,0.49637655454514185
1729,1667105344000.0,0.0,0.26282858369491524,266.0,0.13384897149997804,-1711.0,0.08718523851111687,0.13392,0.5265129702519764,0.7347276331259668,327.2219829289944,300.52576360947904,327.24087651000025,220.56258670199998,0.10880634027182709,0.49637655454514185
